department,category,brand,price_band,fulfillment_bucket,total_items,recognized_items,returned_items,cancelled_items,processing_items,gmv_all_status,revenue,return_value,cancelled_value,processing_backlog_value,gross_profit,avg_sale_price,avg_fulfillment_days,return_rate_pct,cancel_rate_pct,processing_rate_pct,status_leakage_value,status_leakage_pct,gross_margin_pct,proxy_hypothesis,recommended_action
Men,Socks,Wigwam,<$25,not delivered / open,128,66,0,26,36,1841.130000114441,922.5299997329712,0.0,399.82999897003174,518.770001411438,361.53014832303154,14.38382812589407,,0.0,20.3,28.1,918.6000003814697,49.9,39.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Active,ASICS,$25-50,not delivered / open,43,16,0,12,15,1454.409999847412,538.6800003051758,0.0,465.36000061035156,450.36999893188477,315.7532788436499,33.82348836854447,,0.0,27.9,34.9,915.7299995422363,63.0,58.6,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Underwear,Michael Kors,$25-50,not delivered / open,47,15,0,15,17,1329.0,417.5,0.0,423.5,488.0,212.23049994092435,28.27659574468085,,0.0,31.9,36.2,911.5,68.6,50.8,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Shorts,Jones New York,$25-50,not delivered / open,38,16,0,11,11,1544.629997253418,638.7799987792969,0.0,453.46999740600586,452.38000106811523,317.61395949199607,40.648157822458366,,0.0,28.9,28.9,905.8499984741211,58.6,49.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Sleep & Lounge,Calvin Klein,$25-50,not delivered / open,41,19,0,12,10,1630.7700080871582,729.7900047302246,0.0,493.9900016784668,406.9900016784668,449.64848399624645,39.77487824602825,,0.0,29.3,24.4,900.9800033569336,55.2,61.6,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Pants & Capris,MANGO,$25-50,not delivered / open,54,29,0,7,18,1909.4600505828857,1009.7100219726562,0.0,244.9300079345703,654.8200206756592,479.9226711336869,35.360371307090475,,0.0,13.0,33.3,899.7500286102295,47.1,47.5,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Active,Champion,<$25,not delivered / open,77,32,0,17,28,1548.3199977874756,650.1399993896484,0.0,346.1599998474121,552.019998550415,376.2035585917463,20.108051919317866,,0.0,22.1,36.4,898.1799983978271,58.0,57.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,David's Bridal,$50-100,not delivered / open,31,16,0,6,9,1873.0,976.0,0.0,350.0,547.0,450.39700007624924,60.41935483870968,,0.0,19.4,29.0,897.0,47.9,46.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Sweaters,Banana Republic,$25-50,not delivered / open,30,12,0,8,10,1479.9500045776367,591.5800018310547,0.0,394.7200012207031,493.6500015258789,291.51186065089644,49.33166681925456,,0.0,26.7,33.3,888.370002746582,60.0,49.3,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,Flexees,$50-100,not delivered / open,32,16,0,8,8,1767.0800018310547,879.060001373291,0.0,437.0,451.0200004577637,397.055701176542,55.22125005722046,,0.0,25.0,25.0,888.0200004577637,50.3,45.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Socks,Hanes,<$25,not delivered / open,126,61,0,22,43,1687.4499883651733,801.2899932861328,0.0,310.8899984359741,575.2699966430664,319.36709631343336,13.392460225120423,,0.0,17.5,34.1,886.1599950790405,52.5,39.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Swim,DC,$50-100,not delivered / open,30,14,0,10,6,1715.0,829.0,0.0,546.0,340.0,331.23599855042994,57.166666666666664,,0.0,33.3,20.0,886.0,51.7,40.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Jeans,Lucky Brand,$50-100,5-7 days,25,14,11,0,0,1985.720012664795,1100.2800102233887,885.4400024414062,0.0,0.0,499.0361752898655,79.4288005065918,5.218583333333333,44.0,0.0,0.0,885.4400024414062,44.6,45.4,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Men,Pants,Lee,$25-50,not delivered / open,53,24,0,12,17,1604.0200424194336,720.6800193786621,0.0,362.4600086212158,520.8800144195557,392.05515992964655,30.264529102253466,,0.0,22.6,32.1,883.3400230407715,55.1,54.4,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Blazers & Jackets,LOTUSTRADERS,$50-100,not delivered / open,42,26,0,9,7,2255.5800704956055,1375.7400436401367,0.0,488.9100151062012,390.9300117492676,826.6228722049599,53.70428739275251,,0.0,21.4,16.7,879.8400268554688,39.0,60.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,Vx Intimate Inc,$25-50,not delivered / open,46,19,0,11,16,1546.7000350952148,667.0500144958495,0.0,367.450008392334,512.2000122070312,313.29570706217845,33.62391380641771,,0.0,23.9,34.8,879.6500205993653,56.9,47.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Shorts,Haggar,$25-50,not delivered / open,50,25,0,9,16,1758.7500171661377,879.4500064849854,0.0,293.810001373291,585.4900093078613,453.9036833055985,35.17500034332275,,0.0,18.0,32.0,879.3000106811523,50.0,51.6,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Pants,Quiksilver,$50-100,not delivered / open,27,13,0,7,7,1704.5,827.0,0.0,441.0,436.5,464.76049973862246,63.129629629629626,,0.0,25.9,25.9,877.5,51.5,56.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,Rago,$25-50,not delivered / open,34,13,0,13,8,1389.9599914550781,513.8499984741211,0.0,568.3099937438965,307.79999923706055,229.92054986666966,40.881176219267005,,0.0,38.2,23.5,876.109992980957,63.0,44.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Sleep & Lounge,Hatley,$25-50,not delivered / open,39,15,0,6,18,1452.0500297546384,576.2500114440917,0.0,213.7000045776367,662.10001373291,226.75990373802446,37.23205204499073,,0.0,15.4,46.2,875.8000183105468,60.3,39.4,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Active,Columbia,$25-50,not delivered / open,46,24,0,9,13,1854.5200119018555,981.0400047302246,0.0,347.78000259399414,525.7000045776367,565.3350010995939,40.31565243264903,,0.0,19.6,28.3,873.4800071716309,47.1,57.6,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Socks & Hosiery,Hanes,$25-50,not delivered / open,49,19,0,14,16,1435.4400024414062,562.1000022888184,0.0,403.6800003051758,469.6599998474121,340.36160214682445,29.294693927375636,,0.0,28.6,32.7,873.3400001525879,60.8,60.6,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Jeans,L.A. Idol Jeans,$50-100,not delivered / open,32,18,0,4,10,2019.3999633789062,1147.5999755859375,0.0,247.9499969482422,623.8499908447266,545.0088887139003,63.10624885559082,,0.0,12.5,31.2,871.7999877929688,43.2,47.5,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Women,Intimates,NuBra,$25-50,not delivered / open,34,12,0,7,15,1343.210018157959,471.75000762939453,0.0,279.84000396728516,591.6200065612793,221.55653391311995,39.50617700464585,,0.0,20.6,44.1,871.4600105285645,64.9,47.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Underwear,Pull-in,$25-50,not delivered / open,44,20,0,9,15,1609.660057067871,739.8400268554688,0.0,284.9600067138672,584.8600234985352,390.18548345951564,36.58318311517889,,0.0,20.5,34.1,869.8200302124023,54.0,52.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Sleep & Lounge,Joseph Abboud,$25-50,not delivered / open,38,14,0,10,14,1356.7300281524658,487.93000984191895,0.0,371.60000801086426,497.2000102996826,297.08465687798,35.703421793485944,,0.0,26.3,36.8,868.8000183105469,64.0,60.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Pants,Kenneth Cole,$50-100,not delivered / open,26,14,0,5,7,1840.8000183105469,972.2000122070312,0.0,375.6000061035156,493.0,514.0998057432815,70.8000007042518,,0.0,19.2,26.9,868.6000061035156,47.2,52.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Sleep & Lounge,Alexander Del Rossa,$25-50,not delivered / open,42,18,0,9,15,1472.58003616333,604.8200130462646,0.0,336.9100093841553,530.8500137329102,252.15459420280888,35.06142943246024,,0.0,21.4,35.7,867.7600231170654,58.9,41.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Swim,Ralph Lauren,$50-100,not delivered / open,25,13,0,7,5,1867.5,1003.5,0.0,506.5,357.5,388.44799829972914,74.7,,0.0,28.0,20.0,864.0,46.3,38.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Active,adidas,$50-100,not delivered / open,30,15,0,10,5,1700.8100051879883,839.0,0.0,591.8100051879883,270.0,495.4509984999895,56.69366683959961,,0.0,33.3,16.7,861.8100051879883,50.7,59.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Leggings,Stella Elyse,$25-50,not delivered / open,57,28,0,11,18,1689.4299869537354,827.7199935913086,0.0,321.8899974822998,539.819995880127,325.3177959521066,29.63912257813571,,0.0,19.3,31.6,861.7099933624268,51.0,39.3,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Sweaters,Ed Garments,$50-100,not delivered / open,27,13,0,6,8,1624.73002243042,764.8700141906738,0.0,380.94000244140625,478.92000579833984,392.75734757752326,60.17518601594148,,0.0,22.2,29.6,859.8600082397461,52.9,51.3,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Pants,Louis Raphael,$25-50,not delivered / open,45,23,0,8,14,1774.550054550171,914.7700271606445,0.0,299.9200077056885,559.8600196838379,484.25795381266056,39.43444565667046,,0.0,17.8,31.1,859.7800273895264,48.5,52.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Fashion Hoodies & Sweatshirts,TapouT,$25-50,not delivered / open,40,16,0,5,19,1404.2700023651123,547.1100006103516,0.0,201.60000228881833,655.5599994659424,247.01686991783893,35.106750059127805,,0.0,12.5,47.5,857.1600017547607,61.0,45.1,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Accessories,TUMI,$50-100,not delivered / open,25,13,0,4,8,1777.879997253418,921.3600006103516,0.0,274.6800003051758,581.8399963378906,541.673601837495,71.11519989013672,,0.0,16.0,32.0,856.5199966430664,48.2,58.8,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Sweaters,Volcom,$50-100,not delivered / open,26,11,0,7,8,1474.2000122070312,618.2500038146973,0.0,401.1500053405761,454.8000030517578,316.7802520969659,56.700000469501205,,0.0,26.9,30.8,855.950008392334,58.1,51.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Shorts,Original Penguin,$50-100,not delivered / open,31,18,0,4,9,2041.5,1191.75,0.0,276.5,573.25,604.7447495961096,65.85483870967742,,0.0,12.9,29.0,849.75,41.6,50.7,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Pants,Columbia,$50-100,not delivered / open,30,17,0,7,6,1933.849956512451,1084.3699798583984,0.0,449.7299919128418,399.74998474121094,589.8870178676148,64.4616652170817,,0.0,23.3,20.0,849.4799766540525,43.9,54.4,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Maternity,Mermaid Maternity,$50-100,not delivered / open,25,10,0,7,8,1424.0,576.0,0.0,396.0,452.0,321.14399906340986,56.96,,0.0,28.0,32.0,848.0,59.6,55.8,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Shorts,Match,$25-50,not delivered / open,37,17,0,12,8,1569.6300621032715,724.8300285339355,0.0,503.88002014160156,340.9200134277344,366.50203436301047,42.42243411089923,,0.0,32.4,21.6,844.8000335693359,53.8,50.6,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Sweaters,Original Penguin,$50-100,not delivered / open,25,14,0,3,8,1974.0700149536133,1129.5000076293945,0.0,223.63000106811523,620.9400062561035,568.1736440782255,78.96280059814453,,0.0,12.0,32.0,844.5700073242188,42.8,50.3,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Sweaters,Wool Overs,$25-50,not delivered / open,36,12,0,9,15,1242.0,400.0,0.0,312.0,530.0,204.39000044111162,34.5,,0.0,25.0,41.7,842.0,67.8,51.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Jeans,Levi's,$25-50,3-4 days,62,41,21,0,0,2509.2400970458984,1667.4400634765625,841.8000335693359,0.0,0.0,771.7946910965973,40.47161446848223,3.0231294802867383,33.9,0.0,0.0,841.8000335693359,33.5,46.3,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Women,Intimates,Vanity Fair,<$25,not delivered / open,106,47,0,26,33,1455.9900064468384,617.6600027084351,0.0,387.7100028991699,450.6200008392334,284.92160159714854,13.735754777800363,,0.0,24.5,31.1,838.3300037384033,57.6,46.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Tops & Tees,Key Industries,$25-50,not delivered / open,58,25,0,15,18,1467.9299983978271,630.9799995422363,0.0,383.95999908447266,452.98999977111816,278.0430810098332,25.309137903410814,,0.0,25.9,31.0,836.9499988555908,57.0,44.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Swim,Hurley,$50-100,5-7 days,32,19,13,0,0,1984.549976348877,1151.7499885559082,832.7999877929688,0.0,0.0,456.32784386047126,62.017186760902405,5.381814236111111,40.6,0.0,0.0,832.7999877929688,42.0,39.6,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Men,Jeans,Quiksilver,$50-100,not delivered / open,27,14,0,6,7,1755.259994506836,926.879997253418,0.0,388.0,440.37999725341797,462.40815941996516,65.0096294261791,,0.0,22.2,25.9,828.379997253418,47.2,49.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Shorts,Matix,$25-50,not delivered / open,35,14,0,9,12,1372.9900245666504,544.8200073242188,0.0,349.80001068115234,478.3700065612793,268.91199360450935,39.22828641619001,,0.0,25.7,34.3,828.1700172424316,60.3,49.4,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Tops & Tees,Devon & Jones,$25-50,not delivered / open,38,17,0,7,14,1484.6200370788574,657.8300151824951,0.0,288.9300079345703,537.860013961792,283.9106176149462,39.068948344180455,,0.0,18.4,36.8,826.7900218963623,55.7,43.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Sweaters,Wool Overs,$25-50,not delivered / open,36,15,0,4,17,1401.0,575.0,0.0,153.0,673.0,306.3210003897548,38.916666666666664,,0.0,11.1,47.2,826.0,59.0,53.3,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Socks,Icebreaker,<$25,not delivered / open,60,19,0,19,22,1212.3000106811523,386.8000030517578,0.0,380.35000228881836,445.1500053405762,149.5978504956305,20.205000178019205,,0.0,31.7,36.7,825.5000076293945,68.1,38.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Fashion Hoodies & Sweatshirts,Fox,$25-50,not delivered / open,47,29,0,10,8,2208.4799995422363,1383.829999923706,0.0,468.8400001525879,355.8099994659424,646.931959184567,46.988936160473116,,0.0,21.3,17.0,824.6499996185303,37.3,46.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Shorts,Carhartt,$25-50,not delivered / open,42,23,0,7,12,1815.609973907471,991.3399848937989,0.0,305.3399963378906,518.9299926757812,493.611732421974,43.22880890255883,,0.0,16.7,28.6,824.269989013672,45.4,49.8,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Swim,Billabong,$25-50,not delivered / open,40,19,0,4,17,1629.8900260925293,807.3400115966797,0.0,153.8800048828125,668.6700096130371,308.39165311233546,40.747250652313234,,0.0,10.0,42.5,822.5500144958496,50.5,38.2,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Women,Dresses,Roxy,$25-50,not delivered / open,27,8,0,10,9,1157.2500114440918,335.5700035095215,0.0,429.0800018310547,392.6000061035156,190.26029230132235,42.86111153496636,,0.0,37.0,33.3,821.6800079345703,71.0,56.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Sleep & Lounge,Intimo,$25-50,not delivered / open,45,18,0,12,15,1381.799991607666,561.1999988555908,0.0,363.3999996185303,457.199993133545,224.38659872477652,30.706666480170355,,0.0,26.7,33.3,820.5999927520752,59.4,40.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Accessories,WARMEN,$25-50,not delivered / open,38,15,0,6,17,1321.620018005371,503.8500061035156,0.0,231.94000625610352,585.830005645752,291.47934432966156,34.77947415803608,,0.0,15.8,44.7,817.7700119018555,61.9,57.9,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Sleep & Lounge,Harbor Bay,$25-50,not delivered / open,40,17,0,10,13,1406.0,589.0,0.0,385.0,432.0,352.6670006662607,35.15,,0.0,25.0,32.5,817.0,58.1,59.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Leggings,Allegra K,<$25,not delivered / open,188,98,0,42,48,1705.529996395111,888.8499979972839,0.0,369.76999855041504,446.9099998474121,362.487408047791,9.071968065931442,,0.0,22.3,25.5,816.6799983978271,47.9,40.8,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Shorts,Levi's,$25-50,not delivered / open,48,21,0,8,19,1407.390027999878,592.9000091552734,0.0,241.94000625610352,572.550012588501,303.62971462189495,29.32062558333079,,0.0,16.7,39.6,814.4900188446045,57.9,51.2,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Women,Sleep & Lounge,Paul Frank,$25-50,not delivered / open,50,22,0,11,17,1496.0999946594238,685.2399978637695,0.0,322.23999786376953,488.61999893188477,260.3736781901491,29.921999893188477,,0.0,22.0,34.0,810.8599967956543,54.2,38.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Underwear,Diesel,<$25,not delivered / open,60,22,0,18,20,1272.0,463.0,0.0,381.0,428.0,248.0429996624589,21.2,,0.0,30.0,33.3,809.0,63.6,53.6,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Jeans,Bullhead,$25-50,not delivered / open,33,16,0,4,13,1578.5,772.0,0.0,188.0,618.5,345.8415006073192,47.833333333333336,,0.0,12.1,39.4,806.5,51.1,44.8,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Women,Skirts,American Apparel,$25-50,not delivered / open,46,24,0,6,16,1693.0,889.0,0.0,215.0,589.0,553.5320014301687,36.80434782608695,,0.0,13.0,34.8,804.0,47.5,62.3,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Jeans,Lucky Brand,$50-100,3-4 days,27,17,10,0,0,2200.620002746582,1396.7600059509277,803.8599967956543,0.0,0.0,668.4454640591973,81.50444454616971,2.995576131687243,37.0,0.0,0.0,803.8599967956543,36.5,47.9,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Women,Shorts,Sanctuary,$50-100,not delivered / open,25,14,0,3,8,1800.0,998.0,0.0,242.0,560.0,487.5280001442879,72.0,,0.0,12.0,32.0,802.0,44.6,48.9,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Women,Jeans,Not Your Daughter's Jeans,$100-200,3-4 days,27,20,7,0,0,3084.959991455078,2283.9699935913086,800.9899978637695,0.0,0.0,1042.3360196739281,114.25777746129918,3.047325102880658,25.9,0.0,0.0,800.9899978637695,26.0,45.6,High-price fit/expectation mismatch,"Add premium PDP proof, fit notes, review snippets"
Men,Shorts,Rip Curl,$25-50,not delivered / open,40,22,0,6,12,1718.930019378662,919.5800094604492,0.0,267.92000579833984,531.430004119873,449.87073432955185,42.973250484466554,,0.0,15.0,30.0,799.3500099182129,46.5,48.9,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Tops & Tees,Calvin Klein,$25-50,not delivered / open,32,13,0,9,10,1305.740032196045,508.90000915527344,0.0,373.5800132751465,423.260009765625,208.52188426652074,40.804376006126404,,0.0,28.1,31.2,796.8400230407715,61.0,41.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Pants & Capris,2b by bebe,$25-50,not delivered / open,43,21,0,7,15,1576.8500328063963,780.9500160217284,0.0,261.6500053405762,534.2500114440918,358.0930082606337,36.670930995497585,,0.0,16.3,34.9,795.9000167846679,50.5,45.9,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Socks,Drymax Socks,$25-50,not delivered / open,49,23,0,14,12,1504.0500373840332,708.3500175476074,0.0,421.80001068115234,373.90000915527344,289.74850604788395,30.694898722123128,,0.0,28.6,24.5,795.7000198364258,52.9,40.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,BridalPetticoat,$50-100,not delivered / open,27,14,0,5,8,1619.9499778747559,826.4999923706055,0.0,320.799991607666,472.6499938964844,396.8608470536802,59.998147328694664,,0.0,18.5,29.6,793.4499855041504,49.0,48.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,Maidenform,<$25,not delivered / open,120,48,0,31,41,1331.5599966049194,538.8199987411499,0.0,348.9199981689453,443.8199996948242,256.56140976273844,11.096333305040995,,0.0,25.8,34.2,792.7399978637695,59.5,47.6,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Fashion Hoodies & Sweatshirts,Quiksilver,$25-50,not delivered / open,35,15,0,9,11,1425.3699913024902,633.0599975585938,0.0,363.36999893188477,428.9399948120117,284.2193988157421,40.72485689435686,,0.0,25.7,31.4,792.3099937438965,55.6,44.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Sleep & Lounge,Carol Wright Gifts,<$25,not delivered / open,76,30,0,15,31,1298.2399826049805,508.6999931335449,0.0,260.84999656677246,528.6899929046631,199.90422665966278,17.082105034276058,,0.0,19.7,40.8,789.5399894714355,60.8,39.3,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Maternity,Prego,$50-100,not delivered / open,34,21,0,7,6,2093.599994659424,1308.1999969482422,0.0,421.5999984741211,363.79999923706055,724.9269960990548,61.57647043115952,,0.0,20.6,17.6,785.3999977111816,37.5,55.4,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Shorts,Volcom,$25-50,not delivered / open,40,20,0,9,11,1536.7000160217285,752.200008392334,0.0,342.560001373291,441.9400062561035,366.76979423183946,38.41750040054321,,0.0,22.5,27.5,784.5000076293945,51.1,48.8,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Pants,Hot Topic,$25-50,not delivered / open,28,7,0,7,14,1041.6799926757812,259.939998626709,0.0,255.89999771118164,525.8399963378906,144.9585390734291,37.2028568812779,,0.0,25.0,50.0,781.7399940490723,75.0,55.8,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Underwear,Bjorn Borg,$25-50,not delivered / open,53,23,0,15,15,1365.8500022888184,584.5400009155273,0.0,378.1800003051758,403.13000106811523,311.573900536938,25.770754760166383,,0.0,28.3,28.3,781.310001373291,57.2,53.3,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Fashion Hoodies & Sweatshirts,District Threads,$25-50,not delivered / open,44,20,0,9,15,1450.3200092315674,672.330005645752,0.0,287.63000106811523,490.3600025177002,355.5785225374918,32.96181839162653,,0.0,20.5,34.1,777.9900035858154,53.6,52.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Swim,Body Glove,$25-50,not delivered / open,43,21,0,11,11,1518.7200012207031,742.0400009155273,0.0,350.6800003051758,426.0,428.28039920428245,35.3190697958303,,0.0,25.6,25.6,776.6800003051758,51.1,57.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Fashion Hoodies & Sweatshirts,Hurley,$25-50,not delivered / open,38,19,0,8,11,1546.5300178527832,769.8700065612793,0.0,331.8800048828125,444.7800064086914,404.97474293434453,40.69815836454693,,0.0,21.1,28.9,776.6600112915039,50.2,52.6,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Pants & Capris,Allegra K,<$25,not delivered / open,121,59,0,28,34,1501.750023841858,727.1900129318237,0.0,365.2300043106079,409.33000659942627,332.3693460751016,12.411157221833536,,0.0,23.1,28.1,774.5600109100342,51.6,45.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Jeans,Hot Topic,$25-50,not delivered / open,32,11,0,7,14,1179.0,404.5,0.0,266.5,508.0,186.82000043411972,36.84375,,0.0,21.9,43.8,774.5,65.7,46.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Blazers & Jackets,Sutton Studio,$25-50,not delivered / open,27,10,0,8,9,1219.4799728393557,447.7999877929688,0.0,363.449993133545,408.22999191284185,269.5308114157956,45.165924919976135,,0.0,29.6,33.3,771.679985046387,63.3,60.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,VIVILLI,<$25,not delivered / open,59,25,0,13,21,1335.0,564.0,0.0,298.0,473.0,275.48200053954497,22.627118644067796,,0.0,22.0,35.6,771.0,57.8,48.8,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Swim,Speedo,$50-100,3-4 days,39,28,11,0,0,2652.6099853515625,1881.6499938964844,770.9599914550781,0.0,0.0,1087.9033339754965,68.01564065004007,3.066328347578348,28.2,0.0,0.0,770.9599914550781,29.1,57.8,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Men,Fashion Hoodies & Sweatshirts,Retrofit,$25-50,not delivered / open,57,34,0,15,8,1929.4200382232666,1160.3100242614746,0.0,488.3600082397461,280.7500057220459,536.5497801310951,33.849474354794154,,0.0,26.3,14.0,769.110013961792,39.9,46.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Maternity,Allegra K,<$25,not delivered / open,93,44,0,22,27,1464.6200160980225,695.5300059318542,0.0,343.69000577926636,425.40000438690186,388.9467926531164,15.74860232363465,,0.0,23.7,29.0,769.0900101661682,52.5,55.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,Adriana,$25-50,not delivered / open,36,14,0,8,14,1285.70002746582,517.3000106811522,0.0,277.6000061035156,490.8000106811523,234.0261050908687,35.71388965182834,,0.0,22.2,38.9,768.4000167846679,59.8,45.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
